Time,Q1,Q2,T1,T2
678.0,70.0,25.0,47.700399999999995,37.064499999999995
680.0,70.0,25.0,48.02269999999999,37.064499999999995
682.0,70.0,25.0,48.02269999999999,37.064499999999995
684.0,70.0,25.0,48.345,37.064499999999995
686.0,70.0,25.0,48.6673,37.064499999999995
688.0,70.0,25.0,48.989599999999996,37.064499999999995
690.0,70.0,25.0,48.989599999999996,37.064499999999995
692.0,70.0,25.0,49.311899999999994,37.064499999999995
694.0,70.0,25.0,49.311899999999994,37.064499999999995
696.0,70.0,25.0,49.63419999999999,37.064499999999995
698.0,70.0,25.0,49.9565,37.064499999999995
700.0,70.0,100.0,49.9565,37.064499999999995
702.0,70.0,100.0,50.2788,36.7422
704.0,70.0,100.0,50.2788,37.064499999999995
706.0,70.0,100.0,50.601099999999995,37.064499999999995
708.0,70.0,100.0,50.923399999999994,37.064499999999995
710.0,70.0,100.0,50.923399999999994,37.064499999999995
712.0,70.0,100.0,51.2457,37.386799999999994
714.0,70.0,100.0,51.2457,37.386799999999994
716.0,70.0,100.0,51.568,37.7091
718.0,70.0,100.0,51.568,37.7091
720.0,70.0,100.0,51.890299999999996,37.7091
722.0,70.0,100.0,52.212599999999995,38.0314
724.0,70.0,100.0,52.212599999999995,38.353699999999996
726.0,70.0,100.0,52.53489999999999,38.353699999999996
728.0,70.0,100.0,52.8572,38.675999999999995
730.0,70.0,100.0,52.8572,38.9983
732.0,70.0,100.0,53.1795,39.3206
734.0,70.0,100.0,53.1795,39.3206
736.0,70.0,100.0,53.501799999999996,39.6429
738.0,70.0,100.0,53.501799999999996,39.965199999999996
740.0,70.0,100.0,53.824099999999994,39.965199999999996
742.0,70.0,100.0,53.824099999999994,40.287499999999994
744.0,70.0,100.0,54.14639999999999,40.6098
746.0,70.0,100.0,54.4687,40.6098
748.0,70.0,100.0,54.4687,40.9321
750.0,70.0,100.0,54.791,41.2544
752.0,70.0,100.0,54.791,41.2544
754.0,70.0,100.0,55.113299999999995,41.576699999999995
756.0,70.0,100.0,55.113299999999995,41.898999999999994
758.0,70.0,100.0,55.435599999999994,41.898999999999994
760.0,70.0,100.0,55.435599999999994,42.2213
762.0,70.0,100.0,55.75789999999999,42.2213
764.0,70.0,100.0,55.75789999999999,42.5436
766.0,70.0,100.0,56.0802,42.865899999999996
768.0,70.0,100.0,56.402499999999996,43.188199999999995
770.0,70.0,100.0,56.402499999999996,43.188199999999995
772.0,70.0,100.0,56.724799999999995,43.51049999999999
774.0,70.0,100.0,56.724799999999995,43.51049999999999
776.0,70.0,100.0,56.724799999999995,43.8328
778.0,70.0,100.0,57.04709999999999,44.1551
780.0,70.0,100.0,57.04709999999999,44.1551
782.0,70.0,100.0,57.3694,44.477399999999996
784.0,70.0,100.0,57.3694,44.799699999999994
786.0,70.0,100.0,57.6917,44.799699999999994
788.0,70.0,100.0,57.6917,44.799699999999994
